4436,660.76,Inf,369.53,Inf,Inf,433.89,395.22,1237,384.83,4309.8,Inf,361.35,4503,803.57,360.33,Inf,784.46,434.95,5863.6,Inf,Inf,Inf,1189.9,Inf,594.17,1249.8,458.98,902.49,Inf,456.62,543.36,Inf,779.7,671.61,1118.6,Inf,563.14,192.53,1440,1288.6,839.08,1773.3,69.58,Inf,1047.7,Inf,Inf,Inf,219.54,2563.1,Inf,Inf,3642.7,1395.7,Inf,595.53,6159.4,473.42,554.39,537.61,6673.5,416.42,299.4,78.058,383.06,1258.8,436.85,217.25,959.46,553.8,292.62,999.67,0,5067.4,667.36,1099.5,3323,3825.6,1109.9,3444.5,224.96,Inf,614.12,2720.1,1561.3,2064.9,1413.4,Inf,1134.7,Inf,Inf,689.89,694.98,1031.5,1199.2,4678.3,1130.8,709.17,Inf,1987.1,512.29,782.02,1218.4,Inf,824.79,927.37,6227.1,500.53,176.11,849.45,2901.5,218.65,1324.5,1188.6,935.72,294.74,2165.7,880.13,795.84,336.39,3168,776.47,109.6,450.06,Inf,3352.1,2930.2,2137.9,Inf,859.69,470.26,881.44,329.36,1787.3,5688.7,600.54,3346.7,388.34,4423.6,3204.9,Inf,353.09,199.73,1468,1102.6,976.1,4568.9,3576.1,1653.3,292.52,1316.8,691.67,3068.2,Inf,4529.7,630.58,4402.8,1607.8,Inf,2058.3,1035.1,4175.8,Inf,Inf,860.13,1553.4,913.41,3593,289.51,915.08,87.691,3792.3,3503.2,382.92,1167.2,4632.6,1605.8,574.17,Inf,777,717.57,373,906.41,528.51,1173.8,626.08,928.05,371,3975.6,7005.5,1559,910.95,614.94,1634.3,6060,718.83,Inf,432.85,587.01,647.78,613.45,2351.2,4653.5,303.06,385.32,270.59,867.85,847.74,656.63,Inf,624.1,479.32,498.09,Inf,886.7,506.49,612.17,388.17,6491.1,198.6,875.84,141.99,1654.4,800.27,1048.1,1003.8,227.34,423.46,1104,622.11,291.08,865.88,4208.9,1047.9,2063.7,1525.5,2398.6,Inf,912.57,6470.9,168.81,53.111,608.44,Inf,431.56,404.61,Inf,1167.6,1280.4
Inf,4866.3,5128.1,5348.8,Inf,5594.3,5443.8,5440,3933.5,4992.9,817.77,Inf,Inf,612.91,5867,4924.9,4842.3,5144.8,4910.5,Inf,5666,5644.3,Inf,5518.9,4929,5582.3,5941,Inf,4221.7,877.6,5418.1,5610.7,971.74,4330.9,5739,5903.9,5632.4,5054,5259.7,5707.8,5504.1,5906.3,5874.7,5001.1,Inf,5689,Inf,Inf,5258.9,Inf,Inf,2401,5872,1626,3769.5,5581.3,5612.6,Inf,5297,5609.3,Inf,1607.3,5110.5,Inf,5061.7,5091.9,3875.9,5402.2,5274.9,5481.8,Inf,Inf,5383.8,5067.4,0,Inf,Inf,1927.4,Inf,5922.8,1858.8,5182.5,Inf,4550.9,Inf,Inf,5596.5,3728.9,5870.5,Inf,Inf,5833.8,5206.7,5481,5887.5,4054.2,420.16,5586.2,5774.7,5848.5,3323.5,5534.7,5843.6,5730.1,Inf,4303.6,5531.5,1168,5303.5,5078.6,5914.9,2499.5,5285.7,6004.9,5776.6,5994.5,5357,Inf,5254.5,5745.1,5402.9,2179.1,5416.7,Inf,Inf,5302.3,1903.8,2450.1,3147.1,5139.3,5378.3,4657.9,5947.5,5394.2,Inf,1970.3,4593.2,1983.4,5452.5,650.46,6239.1,5590.2,Inf,5065.8,5827,Inf,5413.7,Inf,Inf,5866.5,5359.8,5923.2,5757.4,2393.7,Inf,547.82,4663.4,666.67,3604.8,5240.2,Inf,5804.9,987.81,5235.7,Inf,5628.6,Inf,5943.6,1688.3,5356.8,5666.4,5048.7,1463.7,1777.1,Inf,5914.8,484.7,Inf,5639.5,5730.5,5844.1,5371.4,5291.5,5606.3,4727.2,4020.8,4931.7,5737,5438.3,1260,1938.3,5418.4,5940.9,5500.2,5780.2,1002.4,5732.2,Inf,5488.1,4931,5692,Inf,2968.4,Inf,5369.4,5448.5,5311,Inf,5775.1,5421.3,Inf,5691.5,4989.7,5564.7,4940.8,5805,Inf,4856,5278.3,1426,5043.4,5941.3,5209.2,5896,5724.4,Inf,5666.3,5208.5,5406,4124.3,5689.3,5350.1,Inf,1002.8,4076.2,3232.3,Inf,2976.9,3519.9,Inf,1406.6,5014.7,Inf,5671.5,2500.2,5498.7,5471.4,5813.6,3967.5,5844.3
4378.2,Inf,534.49,986.84,666.03,603.63,1002.2,573.42,1083.5,283.35,4220.7,973.68,507.98,Inf,1053.8,317.08,170.15,161.92,243.56,5809.5,846.28,650.18,623.31,621.8,377.95,Inf,Inf,681.06,777.27,Inf,1064.1,775.56,5966.8,678,863.33,905.54,708.42,111.47,672.74,Inf,683.35,1005.4,Inf,635.61,Inf,696.41,1068.8,1075,Inf,582.23,Inf,2833.4,897.01,3535,Inf,Inf,657.72,6097.1,345.97,695.07,Inf,6604.3,262.05,426.33,Inf,289.78,1129.8,Inf,781.81,495.75,756.8,385.07,Inf,667.36,Inf,0,Inf,3213.3,3723.3,924.27,3333.7,466.16,1151.7,Inf,2583.6,901.92,1405.5,1284.3,971.35,541.04,856.75,840.96,210.09,491.67,890.87,983.53,4634.7,Inf,942.88,1209.1,1811.2,599.77,1065.1,772.9,Inf,696.61,535.95,6165.7,341.3,492.32,1049.7,2767,641.2,Inf,Inf,1210.8,786.26,1986.5,Inf,762.61,720,3050,1433.3,706.11,369.01,1023.3,3242.5,2800.1,1983.9,770.16,Inf,432.77,Inf,Inf,1633.4,5567.4,414.26,3233.4,799.53,4374.9,2547.5,591.96,672.7,468.19,954.22,569.51,444.66,4538.2,3468.2,1093.7,Inf,952.4,925.88,2933.8,2916.8,4453.9,335.36,4345.8,1450,689.52,1900.6,806.37,4080.5,595.76,801.75,Inf,1292,971.08,3484.5,657.98,Inf,754.35,Inf,3393.9,376.23,918.52,4596.6,1021.7,Inf,1870.8,Inf,Inf,Inf,607.78,295.49,1000,70.488,740.24,Inf,3872.3,6932.5,903,968.32,520.99,Inf,5999.3,Inf,1707.3,Inf,93.768,745.42,553.65,Inf,4623.3,719.06,812.15,535.78,Inf,788.89,Inf,366.04,827.91,188.61,Inf,206.39,816.69,179.58,144.13,Inf,6424,468.76,1070.3,664.36,1106.5,739.46,428.42,Inf,477.79,1023.5,900,813.08,806.77,407.15,Inf,922.82,1900.1,868.95,2235.5,1533.3,1180.9,6405,500.17,620.05,Inf,7478.5,734.96,676.92,Inf,Inf,Inf
5196,Inf,964.53,1311.2,Inf,331.69,1300.2,785.66,1890.1,894.27,5033.8,462.71,764.53,5293.5,1077.4,961.45,973.38,669.99,Inf,Inf,Inf,Inf,277.05,Inf,985.46,567.12,152.56,856.14,1595.5,Inf,1373.2,909.66,6783.8,1495.5,887.23,Inf,260.06,782.66,1026.1,425.37,407.89,884.69,745.64,1104.1,825.04,127.79,Inf,605.98,1322.7,Inf,3216.7,3633.7,476.3,4340.3,Inf,536.08,611.36,Inf,645.63,Inf,950.85,Inf,790.93,Inf,1166.5,821.1,Inf,670.77,1126.9,335.27,861.52,981.63,441.39,1099.5,Inf,Inf,0,4017.5,4532.1,119.95,4136.9,879,459.55,1275.4,3383.4,692.4,Inf,2092.9,876.98,Inf,412.45,46.307,617.39,413.45,155.1,1785,5453.3,253.87,Inf,788.17,Inf,669.72,1129.4,185.09,798.63,1515.4,283.41,Inf,623.82,958.89,986.08,3566.7,983.1,228.39,127.36,1200.5,1100.8,2783.3,562.41,391.78,1006.3,3851,Inf,1090.9,658.72,1359.4,4046.6,3600.2,2783.5,1161.1,436.58,Inf,952.54,903.91,2434.2,Inf,1231.1,4035.4,Inf,5193.3,2200.2,230.41,939.42,Inf,425.15,Inf,407.56,5357.1,4273.4,618.65,Inf,224.23,988.06,3733.4,3716.9,Inf,Inf,5163.7,2251.5,1050.3,2700.2,78.334,Inf,Inf,483.33,241.04,2083.3,506.4,4289.1,962.93,Inf,1179.1,4492.9,4198.1,724.34,99.96,Inf,585.65,Inf,1546.1,833.61,Inf,Inf,221.27,1102.6,1805.1,Inf,182.68,954.97,4680.5,7747.1,667.95,506.1,486.35,613.44,6816.1,539.53,1378,799.16,892.66,660.34,496.65,3000.1,5442.1,1023.1,1087.9,859.4,1565.9,334.17,464.61,591.25,893.19,862.21,Inf,909.52,300.02,943.69,Inf,717.86,7239.8,Inf,Inf,1039.4,Inf,360.57,512.63,Inf,872.52,1333.9,1703.7,865.16,Inf,412.89,4920.1,Inf,2699.2,653.68,3033.3,2335.3,1173.4,Inf,1000.2,1077.4,1090.2,8290,960.54,904.38,210.41,1848.3,207.78
1471.2,3079.9,3378.2,3617,3599.2,3816.8,3711.4,3687.6,2129.8,3229.2,1110.9,Inf,3622.8,1745.9,Inf,3162.5,Inf,3352,3143.1,2746.5,Inf,3863.4,3752.8,3698.8,3170.3,3820.8,4136.1,3775.3,2445.8,1059.1,3689.2,3864.4,2877.2,2562.5,3992.3,4110.6,3813.5,3278.3,3515.2,Inf,3673.8,4160.1,4013.7,3255.2,3525.1,3889.9,3930.4,3997.1,3527.4,3529.6,865.68,485.72,Inf,324.9,1960.5,3732.8,3853.9,2990.2,3531.7,3856.7,3102.9,3461.3,3345.8,3486.4,Inf,Inf,2084.8,3643.1,Inf,3682.3,3872.5,3180.9,3577.3,3323,1927.4,3213.3,4017.5,0,558.45,4131.9,125.2,3429.3,4364.4,2779.2,708.89,3520.5,Inf,1929.3,Inf,3613.8,3853.5,4033.1,3423.4,Inf,4102.7,2232.7,1764.5,3774.5,4031.6,3982.9,1430.4,3778.1,4104.8,3916.3,Inf,2529.2,3736.8,Inf,3536.4,3326.6,4171.7,592,Inf,4196.3,3968.1,4257.6,3616.3,1280.8,Inf,3975.3,Inf,292.74,3713.9,3431.9,Inf,3572.7,29.167,538.72,Inf,Inf,Inf,2895.9,4203.4,3646.3,1586.2,2375.4,2819.5,158.45,3711.2,1534.4,4311.9,3798.9,3674,3312.7,3993.2,3699.7,3610.3,Inf,258.08,Inf,3614.5,Inf,Inf,550.09,468.23,1404.6,2882.2,1452.8,1766.8,3496.5,1332.9,4013.7,Inf,3488.1,Inf,3844.4,1952.5,Inf,271.73,3610.8,3878.9,3308,Inf,180.6,Inf,4117,Inf,3917.9,Inf,3809.1,4096,3589.5,3561.9,3816.7,Inf,2213.7,Inf,3952.4,3692.7,683.87,3774.1,Inf,4179.2,3731.5,Inf,2901.7,3970.8,3804,3736.8,3151.7,3936.4,3763.1,1053.5,1842.1,3625.8,3707.8,3559.9,Inf,4001.9,3646,3568.4,3944.9,3219.5,Inf,3171.1,4029.9,3119.5,3074,3518.1,3291.8,3290.2,4198.1,3464.6,4047.4,3952.3,Inf,3870.3,3455.7,Inf,2314.3,3941.7,3610.4,3608.4,939.93,2295.8,1338.5,3540.9,1051.9,1682.6,4235,Inf,3262.8,3286.1,3931.3,Inf,3753.6,3724.1,3998.6,Inf,4030.2
953.53,3589.9,Inf,Inf,4102.5,Inf,4208.9,4191.9,2642.1,3734.5,553.14,4515,Inf,1260.5,Inf,3667.6,3559.7,3864.3,Inf,2188.7,4425,4373.3,4271.9,4219.9,Inf,4326.4,4653.1,4279.2,2952.2,504.67,4184.4,4368.1,2321.3,3067.8,4496.1,Inf,4334.4,3786,Inf,4397.8,Inf,4663.9,4548.7,Inf,4029.4,4404.8,4428.8,4528.2,4024,4033.4,1423.8,1035.7,4614.6,279.3,2473.6,4263.2,4359,2436.6,4037.6,Inf,3610.3,2915.3,3851.4,3990.9,3822,3834.5,Inf,4148.1,4036.1,4197,4376.4,3685.5,4094,3825.6,Inf,3723.3,4532.1,558.45,0,4644.9,Inf,3933.5,4871.5,Inf,Inf,4055.3,4246.3,2439.7,4627.8,4134,4379.8,4548.7,3933.2,Inf,4614,2750.8,1240.7,4293.1,Inf,Inf,1973.2,4282.8,4606.4,4435.7,4547.3,3035.4,4250.2,2505.9,4042.7,3830.6,Inf,1137.4,4043.1,Inf,Inf,Inf,Inf,Inf,3969.7,Inf,Inf,819.49,4191.9,3934.2,Inf,4068.2,535.06,1086.4,1795.3,3900.3,4097.4,3400.7,4706.9,4150,Inf,Inf,3326,Inf,4213.3,1032.8,4870.3,4311.5,4177.5,3816.8,Inf,4218.2,4126.1,1279.8,325.82,4547.8,4117.8,4629.5,4517.2,1053.7,997.55,Inf,Inf,940.88,Inf,Inf,1873.3,4526.5,Inf,3991.7,4518.7,4355.1,2488.4,4687.8,341.15,4114.2,4390.6,3809.2,150.55,Inf,Inf,4631.9,1274.2,4449.1,4399.7,4365.5,4600.1,4099.3,Inf,4328.8,3461.1,2727.2,3658.3,4463.4,4196.1,Inf,3232.8,4092.3,4685,4238.3,4459.9,2346.8,4476.5,Inf,4241,3660.1,4441.1,4269.6,Inf,1336.6,4128.6,Inf,4064,2985.2,4510,4154.2,Inf,4448.6,3726,4323.6,3677.4,4538.5,Inf,3582.9,4023.1,Inf,3794.3,Inf,3967.5,4578.3,4460.2,4026.8,4384.3,3959.9,4171.6,Inf,4445.6,4111.7,4121.4,390.84,2802.7,1881.3,4074.3,1609.2,2203.9,4736.2,Inf,3766.7,3789.2,4433.4,3759.5,4256.9,4227.8,Inf,2687.5,Inf
Inf,1056.8,982.45,1272.3,955.31,359.14,1255.2,Inf,2003.1,966.79,5144.4,Inf,757.62,5395.2,1021.4,1035.7,1085.2,780.57,1031.2,6733.3,911.93,296.99,396.96,463.11,Inf,539.73,181.94,817.09,1701.3,5136.6,1328.5,861.17,6890.9,1596.3,832.89,Inf,373.29,875.07,1011.7,503.77,524.29,827.79,803.59,1126.8,831.56,244.16,1230.8,Inf,Inf,920.75,3332.5,3749.3,419.46,4454.4,2172.1,628.71,573.95,7021.4,688.59,700.82,Inf,7528.5,855.51,Inf,1169.8,882.4,2052.1,Inf,1102.9,450.56,813.28,1045.2,557.36,1109.9,5922.8,924.27,119.95,4131.9,4644.9,0,4251.6,899.28,359.12,1375.6,Inf,800.72,1162.3,2205.2,Inf,533.05,Inf,127.74,716.76,465.35,90.329,1899.8,5557.3,373.76,940.63,847.38,2725.3,641.36,1073.6,284.04,743.43,1619.9,395.19,7089.9,671.66,989.5,929.2,3682.5,968.5,244.97,219.99,1142.2,1068.8,Inf,676.59,Inf,Inf,3966.4,1704.9,Inf,693.03,1322.6,Inf,3715.9,2899.2,Inf,547.55,1288.6,Inf,879.17,2549.5,6482.5,1332.2,4150.5,1031.1,5297.8,2256.8,333.37,908.63,984.97,486.34,442.69,523.35,5459.1,4387.5,676.73,954.68,275.68,Inf,3849.2,3832.6,5378.2,1259.4,5269.5,Inf,1036.8,Inf,118.34,5003.4,959.93,Inf,299.59,2199.2,444.7,Inf,939.22,257.3,1183.1,4606.6,Inf,753.86,87.435,5518.3,651.28,965.09,1612.5,777.8,554.94,1322.5,316.54,1200.5,1918.6,Inf,196.25,921.1,4793.5,Inf,773.8,444.67,500.29,677.63,Inf,489.39,1444.5,768.07,Inf,Inf,496.49,Inf,5544.2,Inf,1047.6,853.77,1670.5,287.13,523.88,637.2,840.44,948.11,927.4,Inf,249.77,1037.6,1067,Inf,Inf,1001.4,Inf,1031.8,671,Inf,629.23,262.22,887.62,1290.6,1817.6,812.75,1092.6,Inf,5032.4,1847,2815,762.74,3149.2,2450.2,1115.6,7329.3,1038.4,1097.7,1036.9,8401.6,919.97,Inf,278.69,1958.7,269.58
1452.5,Inf,3499.3,3739.4,Inf,3937.3,Inf,3808.5,Inf,3350,Inf,4103.4,3743.7,1746.7,4248,3283.4,3167.6,3472,3263.9,2669.9,Inf,3983.7,3871.1,3816.4,3291.2,3941.7,Inf,3896.3,2566.7,982.1,3811.8,3985.6,2793.9,2683.4,4113.4,4230.1,3931.2,3399,3636.6,3986.7,3790.3,4281.1,4125.3,Inf,3646,4009.1,4052.5,4110.7,3649.9,3650.8,955.33,Inf,Inf,232.88,2080.8,3846.8,3974.7,2902.5,Inf,3977.6,3223.6,3363.5,3466.7,3607.3,3442.4,3450,2205.6,Inf,3656.5,Inf,3993.6,3301.8,3696.3,3444.5,1858.8,3333.7,4136.9,125.2,Inf,4251.6,0,Inf,4485.1,2900,790.63,3632.4,3800.8,2050,4245,3731.7,3969.2,4152.2,Inf,3825.2,4222.8,2351.9,Inf,Inf,4152.9,4093.6,1540.6,Inf,4226.4,4034.4,4164.1,Inf,3856.4,Inf,Inf,3447.7,4293,640.97,3661.1,4314.7,4086.6,4379.4,3738,1382.5,3575.1,Inf,3780.4,Inf,3837.9,3553.5,Inf,3695.3,98.947,592.53,1363.1,Inf,3704.3,3016.8,4324.6,3767.4,1703.7,2251.5,2940.3,125.99,3832.8,1525.6,Inf,3918.8,3795.2,3433.7,4109.1,3818.1,3729.5,1771.2,179.1,4130,3735.9,Inf,Inf,Inf,495.47,1354.5,3002.8,1437.6,1885.5,3618,Inf,Inf,874.6,Inf,Inf,3964.6,Inf,4302.8,170.57,3732.1,Inf,3429.8,395.44,85.947,3631.1,4236.2,1771.3,4031.4,Inf,3898.1,4217,Inf,Inf,3936.6,3075.3,2333.8,3269.7,4072.5,3814,599.73,3671.9,3670.3,4300,3852.3,Inf,2816.6,4091.7,3898.7,3857.7,3272.3,4057.2,3883.9,1156.5,1832.1,3747.3,3829.5,3680.9,Inf,Inf,3766.6,Inf,4066,3340.3,3941.7,Inf,4150.4,3240.3,3194.6,3638.9,3197.1,3411.2,4319.3,3586.1,4161.1,4073,3626.7,3989.8,3576.7,3797.7,2434.2,4062.8,3732.1,3728.2,858.44,2416.7,1448.9,Inf,1144,Inf,4356.7,3182.8,3383.9,3407.5,4052.9,Inf,3874.9,3845.2,Inf,2300,4148.2
Inf,498.99,85.811,522.23,213.49,549.64,536.38,Inf,1309.7,232.88,4420.1,1277.3,195.01,4626.5,712.58,277.34,579.14,568.57,319,Inf,499.65,615.27,Inf,968.02,260.75,414.59,1030.4,346.66,985.45,4418.2,Inf,438.14,6143.9,867.37,563.96,904.7,1001.2,355.98,206.8,1216.5,1068.1,Inf,1549.9,227.5,96.099,823.29,Inf,1414.2,517.02,125.47,Inf,3056,699.72,3750,1476.8,1284.8,434.49,6276.8,248.72,427.62,400.5,6789.6,204.71,77.502,299.67,177.89,Inf,237,317.25,735.97,443.83,249.81,779.63,224.96,5182.5,466.16,879,3429.3,3933.5,899.28,Inf,0,959.92,656.25,2810.8,1344.5,1847.5,Inf,695,914.59,Inf,Inf,472.78,471.08,825.6,1234.1,Inf,906.77,610.11,1587.2,2054.4,353.95,702.21,993.43,613.89,902.53,702.6,Inf,276.06,104.8,746.58,2993.6,177.01,1105.5,964.15,Inf,321.49,Inf,662.79,606.15,275.69,3269.2,972.21,249.17,225.21,561.99,Inf,3024.6,2217.4,316.79,638.19,Inf,Inf,223.55,1864.7,5789.8,620.71,3450.9,Inf,4542.5,2986.4,691.58,Inf,Inf,1243.2,880,754.86,4691.9,3683.3,Inf,226.1,1094,Inf,3160.7,Inf,Inf,585.59,4519.9,1681.5,Inf,2135.4,817.65,Inf,129.62,608.67,638.51,1572.3,Inf,3700,213.1,693.43,Inf,3900,3609.8,Inf,950.55,Inf,1382.7,484.97,2316.8,666.76,494.21,559.22,682.21,495.55,1232.7,Inf,712.07,281.05,4083.5,7120.8,1341.8,763.24,399.42,Inf,6177.7,Inf,Inf,307.5,412.9,509.64,405.38,2433.5,4776.7,263.12,361.27,Inf,Inf,652.64,Inf,Inf,516.93,300.31,404.32,316.62,Inf,Inf,465.19,163.45,6607.5,139.27,772.37,202.55,Inf,602.53,830.17,779.57,Inf,557.53,1143.2,512.91,340.99,643.61,Inf,1135.4,2137.8,1308.4,2474.8,1761,831.81,Inf,168.15,199.04,535.83,7677.3,338.76,299.63,1048.9,1253.3,Inf
5503.7,1285,1024.1,1066.4,861.94,548.44,1019.6,717.27,Inf,Inf,5362.9,869.4,766.99,5582.1,709.22,1206.3,1318.6,1015.5,1222.8,6934.6,661.41,504.64,Inf,784.72,1202.6,550.14,520.15,677.06,Inf,5359,1088.8,650.5,7094.9,Inf,569.23,390.17,718.96,Inf,Inf,861.37,862.47,Inf,1139.7,1163.7,865.74,542.7,940.75,1005.4,1115.6,892.7,3568.9,3985.1,260.55,4685.7,2404.4,987.67,525.56,7227.2,834.6,564.16,1261.6,7738.4,1021.2,894.62,1142.2,1039.3,2279.7,731.49,982.92,708.83,614.43,1192.7,819.38,Inf,Inf,1151.7,459.55,4364.4,4871.5,359.12,4485.1,959.92,0,1586.2,3735.3,1151.9,1515.2,Inf,Inf,829.63,Inf,484.76,941.78,660.02,313.45,2135.1,Inf,690.13,649.65,Inf,Inf,Inf,762.66,640.09,476.34,1836.1,648.1,7295.3,829,1064.7,614.23,3918.6,906.69,571.11,577.17,820.94,918.31,3136.8,918.92,389.17,836.09,Inf,Inf,Inf,Inf,1122.7,4393.6,Inf,Inf,1087.2,Inf,1473.5,577.29,Inf,2785.1,6719.1,1545.5,Inf,845.3,5495,2583.3,583.56,790.42,1074,832.76,740.69,782.26,Inf,4618.9,1014.8,852.01,614.08,647.53,4085.4,4068.4,5589.6,1482.3,5470.8,2601.7,Inf,Inf,413.98,5225.6,937.62,Inf,527.15,2438.4,Inf,4635.4,846.42,Inf,1156.4,4836.4,4545,861.48,438.6,5709.2,999.86,Inf,1956.2,485.42,775.86,1126.6,Inf,1410.4,Inf,1215.6,427.93,Inf,5021,8068.8,1127.4,201.61,Inf,Inf,Inf,402.37,1789,Inf,1212.8,465.64,Inf,3352.2,Inf,866.91,858.52,845.68,1886.3,362.98,718.61,Inf,595.73,1145.5,718.99,1194.1,336.35,1245.2,1290.6,Inf,Inf,Inf,607.84,985.27,1006.2,412.23,896.85,540.27,936.06,1061,2051.7,576.72,Inf,Inf,Inf,2069,3051.5,Inf,3386.4,2685,795.11,7537.2,1127.2,1131.3,763.38,8621.5,749.4,737.68,Inf,2185.3,622.55
Inf,341.15,Inf,Inf,843.54,1043.4,1048,910.82,653.63,450.06,3777.9,1408.4,845.06,4019.7,1367.3,384,370.16,617.86,Inf,5359.4,1155.6,1093.5,1075.1,1059.2,395.61,Inf,Inf,1002.2,333.35,Inf,1065.5,Inf,Inf,220.7,Inf,1358.8,1156.6,503.08,Inf,1303.3,1096.7,Inf,Inf,547.7,Inf,1154.9,1226.7,1491.6,917.54,Inf,1992.9,2402.5,1329.4,3100.1,Inf,Inf,1074.7,5648.8,752.55,1078.7,327.67,6157.6,566.67,708.85,651.97,550.04,694.55,863.94,Inf,955.18,1098.9,406.69,883.59,614.12,4550.9,Inf,1275.4,2779.2,Inf,1375.6,2900,656.25,1586.2,0,2155.9,1224.5,1707.4,850.27,1349.1,972.73,1282.3,1299,659.28,930.19,1337.3,588.11,Inf,1088.3,1266.2,1597,1398.6,999.04,Inf,Inf,Inf,Inf,Inf,5717.2,757.43,562.25,Inf,2338.9,Inf,Inf,Inf,1509.6,890.6,Inf,Inf,1197.5,907.02,2617.3,1323.2,715.51,766.95,Inf,2808.3,Inf,1561.2,719.68,Inf,Inf,1431.7,878.49,1208.5,5137.1,46.095,2800.1,970.74,Inf,Inf,1046.5,910.42,545,1394.1,1020.1,900.87,4083.6,3033.4,1511.4,858.8,1411.6,Inf,2506,2486.4,4007.5,150.98,3895.2,1025.3,762.13,1479.2,1258.8,3639.7,730.55,Inf,1078.9,939.83,1402.9,3050,852,1118.3,648.98,3250.5,2959.7,Inf,Inf,4142.7,Inf,1137.7,2151.8,1319.7,821.49,964.12,1060.6,176.26,577.03,389.47,1187.1,930.99,3434.9,Inf,1235.2,1400.1,953.04,1452.6,5550.5,1191.7,1999.5,960.61,382.89,1157.3,984.33,Inf,4168.6,878.71,Inf,787.32,Inf,Inf,870.65,789.58,1172.5,Inf,1058,Inf,1254.8,341.7,315.99,738.95,5976.8,523.75,Inf,Inf,1529,1175.5,854.8,Inf,682.68,Inf,Inf,1167.7,Inf,865.82,3670.8,Inf,1481.6,Inf,1818.5,1105.2,1484.1,5957.5,504.67,Inf,1181.9,7036.5,991.22,955.57,1312.2,600.12,Inf
Inf,2450.4,2764.5,3035.8,2988.6,3187.1,3127,3066.7,1502.8,2605,1819.8,3338.6,Inf,2414.6,3517.1,2539.8,Inf,Inf,Inf,3453.7,3308.2,3233.1,3114.6,3058.2,2550.2,Inf,3499.2,Inf,1825.8,1764.8,3113.2,3248.6,Inf,1945.6,Inf,3477.3,3172.8,2650,2907.9,3222.5,3029,3541.1,Inf,2651,2905,3255.6,3339.2,3341.6,Inf,2915.5,168.15,253.05,3480.1,1018.3,Inf,3079,3227.8,3692,Inf,3234.1,Inf,4153.9,Inf,Inf,2724.9,2704.6,1464.2,3018,2936,Inf,3254.4,Inf,2942.1,2720.1,Inf,2583.6,3383.4,708.89,Inf,Inf,790.63,2810.8,3735.3,2155.9,0,2860.6,3015.1,Inf,3504.9,2974.4,3205.4,3398,2793.5,3075.3,Inf,Inf,2457,Inf,3418.7,Inf,774.11,3153.3,3498.8,3277.1,3421.7,1908.4,3104.2,3761,2909.1,2711.2,3557.1,183.38,2929.4,3558,3330.6,Inf,3014.8,603.11,2822.8,3346.3,3050.1,478.6,3190.2,2829.7,2919.8,2998.2,732.17,Inf,600,2803.8,2952.5,Inf,3586.9,3031,950.37,2983.8,2194.8,674.14,Inf,2216.6,3603.2,3166.9,3060.8,2696,Inf,Inf,2975.9,Inf,955.08,3360.7,3004,3470.3,3400.9,350.34,333.71,2112.4,Inf,2141.9,1133.9,2891.1,683.33,3381.1,Inf,2876.1,3384.4,Inf,1300.9,3553.9,958.54,2999.1,3247.5,2713.6,1181.7,866.13,Inf,3482.4,2468.5,Inf,3286.6,3107.6,Inf,2959.6,2987.5,Inf,2328.9,Inf,2520.1,3321.4,3080.4,1385.3,4460.9,2898.9,3551.1,Inf,Inf,3605.1,3343.4,3108.7,3116.4,2523.2,3311.3,Inf,383.42,2522.6,3018.3,Inf,2941.9,1859.8,3372.4,3016.8,2940.7,3327.7,2592.8,3208.3,2545,Inf,2492.7,2445.3,2893.3,Inf,2673.8,3583,2858.2,3392.1,3323.1,Inf,3237,Inf,Inf,1683.9,3323.3,3010.9,2976.4,1643.5,1676.4,684.2,Inf,356.33,1051.4,3629.9,3973.4,Inf,2680.1,3325.2,4956.5,3141.3,3108.7,Inf,1557.8,3390.5
